temperature,rainfall,humidity,yeild_apples
37.00,61.00,98.00,3356.00
70.00,91.00,85.00,4203.00
29.00,56.00,51.00,2339.00
40.00,33.00,25.00,1659.00
42.00,61.00,82.00,3164.00
29.00,84.00,33.00,2537.00
72.00,56.00,35.00,2755.00
22.00,48.00,51.00,2083.00
75.00,20.00,42.00,2274.00
61.00,88.00,55.00,3495.00
70.00,63.00,47.00,3053.00
43.00,79.00,99.00,3793.00
56.00,53.00,59.00,2853.00
50.00,41.00,23.00,1929.00
80.00,26.00,88.00,3244.00
33.00,80.00,54.00,2886.00
79.00,51.00,80.00,3542.00
53.00,94.00,39.00,3203.00
43.00,73.00,57.00,2971.00
64.00,25.00,22.00,1848.00
72.00,70.00,78.00,3738.00
48.00,97.00,22.00,2888.00
50.00,43.00,26.00,2016.00
68.00,92.00,78.00,4070.00
68.00,77.00,99.00,4157.00
31.00,53.00,52.00,2334.00
88.00,74.00,28.00,3216.00
21.00,38.00,58.00,2006.00
26.00,83.00,58.00,2896.00
94.00,85.00,46.00,3816.00
56.00,22.00,51.00,2159.00
96.00,75.00,82.00,4280.00
45.00,25.00,58.00,2156.00
46.00,37.00,100.00,3102.00
22.00,92.00,71.00,3215.00
52.00,87.00,45.00,3163.00
55.00,22.00,72.00,2500.00
47.00,32.00,56.00,2280.00
32.00,70.00,37.00,2401.00
26.00,79.00,82.00,3232.00
65.00,64.00,32.00,2736.00
32.00,83.00,42.00,2720.00
30.00,34.00,77.00,2401.00
54.00,75.00,72.00,3438.00
84.00,26.00,99.00,3495.00
66.00,59.00,50.00,2968.00
25.00,100.00,31.00,2727.00
59.00,71.00,91.00,3769.00
86.00,53.00,56.00,3282.00
43.00,52.00,42.00,2338.00
90.00,87.00,78.00,4332.00
40.00,72.00,23.00,2327.00
24.00,30.00,39.00,1587.00
21.00,22.00,79.00,2075.00
46.00,41.00,48.00,2290.00
92.00,42.00,46.00,3010.00
92.00,41.00,26.00,2652.00
51.00,52.00,45.00,2517.00
100.00,90.00,23.00,3611.00
48.00,75.00,93.00,3699.00
89.00,48.00,97.00,3937.00
59.00,75.00,56.00,3246.00
90.00,72.00,22.00,3110.00
23.00,71.00,44.00,2394.00
70.00,72.00,63.00,3487.00
27.00,69.00,92.00,3238.00
32.00,72.00,98.00,3474.00
45.00,88.00,84.00,3732.00
76.00,21.00,97.00,3243.00
46.00,52.00,32.00,2216.00
90.00,46.00,41.00,2965.00
74.00,24.00,83.00,3027.00
81.00,72.00,72.00,3816.00
95.00,73.00,57.00,3803.00
28.00,67.00,47.00,2453.00
27.00,32.00,24.00,1416.00
44.00,76.00,96.00,3704.00
35.00,52.00,71.00,2703.00
32.00,63.00,86.00,3108.00
35.00,52.00,66.00,2618.00
23.00,47.00,93.00,2795.00
54.00,30.00,51.00,2271.00
63.00,40.00,51.00,2595.00
28.00,43.00,61.00,2259.00
67.00,43.00,85.00,3291.00
62.00,38.00,80.00,3036.00
32.00,50.00,89.00,2925.00
95.00,82.00,70.00,4186.00
79.00,83.00,42.00,3472.00
22.00,57.00,86.00,2840.00
23.00,66.00,86.00,3018.00
33.00,41.00,59.00,2269.00
93.00,34.00,83.00,3511.00
46.00,32.00,54.00,2230.00
48.00,26.00,87.00,2715.00
65.00,49.00,75.00,3197.00
65.00,80.00,80.00,3840.00
48.00,86.00,56.00,3268.00
61.00,52.00,37.00,2541.00
72.00,79.00,75.00,3849.00
94.00,65.00,36.00,3286.00
71.00,23.00,54.00,2468.00
33.00,77.00,77.00,3223.00
28.00,58.00,72.00,2716.00
49.00,80.00,31.00,2751.00
96.00,81.00,74.00,4252.00
32.00,44.00,100.00,3004.00
63.00,88.00,43.00,3323.00
40.00,68.00,70.00,3054.00
94.00,55.00,21.00,2851.00
95.00,77.00,61.00,3943.00
75.00,70.00,69.00,3633.00
23.00,35.00,94.00,2596.00
66.00,52.00,40.00,2672.00
88.00,87.00,91.00,4521.00
28.00,40.00,98.00,2834.00
73.00,21.00,30.00,2056.00
88.00,59.00,63.00,3541.00
62.00,88.00,39.00,3239.00
23.00,86.00,59.00,2919.00
37.00,71.00,25.00,2295.00
41.00,20.00,41.00,1713.00
30.00,26.00,82.00,2342.00
48.00,88.00,33.00,2913.00
58.00,70.00,57.00,3157.00
76.00,31.00,84.00,3202.00
94.00,73.00,92.00,4382.00
69.00,43.00,72.00,3102.00
87.00,71.00,92.00,4234.00
68.00,56.00,45.00,2861.00
72.00,81.00,37.00,3239.00
23.00,44.00,96.00,2792.00
54.00,20.00,67.00,2363.00
78.00,50.00,43.00,2879.00
69.00,20.00,99.00,3147.00
80.00,64.00,39.00,3095.00
35.00,34.00,54.00,2090.00
24.00,43.00,82.00,2552.00
33.00,98.00,46.00,3074.00
97.00,69.00,88.00,4290.00
92.00,73.00,38.00,3432.00
83.00,76.00,74.00,3954.00
87.00,31.00,20.00,2290.00
96.00,77.00,30.00,3432.00
96.00,96.00,25.00,3689.00
85.00,81.00,55.00,3753.00
20.00,33.00,49.00,1747.00
46.00,70.00,31.00,2523.00
42.00,25.00,55.00,2057.00
59.00,40.00,89.00,3177.00
51.00,25.00,65.00,2371.00
57.00,81.00,20.00,2710.00
37.00,35.00,93.00,2803.00
90.00,70.00,82.00,4094.00
78.00,22.00,44.00,2392.00
93.00,99.00,74.00,4528.00
70.00,22.00,52.00,2400.00
45.00,84.00,88.00,3728.00
30.00,35.00,56.00,2062.00
56.00,85.00,90.00,3956.00
27.00,79.00,27.00,2313.00
83.00,25.00,52.00,2662.00
39.00,57.00,69.00,2823.00
92.00,43.00,58.00,3232.00
81.00,22.00,100.00,3392.00
30.00,74.00,85.00,3257.00
37.00,61.00,64.00,2778.00
26.00,41.00,96.00,2786.00
86.00,98.00,35.00,3735.00
37.00,61.00,65.00,2795.00
75.00,20.00,58.00,2546.00
58.00,45.00,32.00,2282.00
37.00,77.00,65.00,3083.00
87.00,71.00,73.00,3911.00
37.00,48.00,74.00,2714.00
70.00,84.00,51.00,3499.00
98.00,96.00,30.00,3806.00
68.00,59.00,74.00,3408.00
49.00,81.00,28.00,2718.00
44.00,27.00,27.00,1649.00
38.00,46.00,21.00,1793.00
68.00,75.00,33.00,2999.00
29.00,91.00,68.00,3258.00
36.00,70.00,60.00,2856.00
71.00,28.00,74.00,2898.00
32.00,28.00,56.00,1968.00
70.00,20.00,91.00,3027.00
56.00,84.00,43.00,3139.00
34.00,66.00,92.00,3296.00
46.00,77.00,65.00,3227.00
100.00,52.00,71.00,3743.00
80.00,24.00,71.00,2919.00
36.00,82.00,38.00,2698.00
37.00,97.00,68.00,3494.00
63.00,23.00,69.00,2595.00
62.00,43.00,43.00,2497.00
62.00,67.00,90.00,3728.00
100.00,67.00,100.00,4506.00
98.00,46.00,79.00,3739.00
74.00,93.00,74.00,4116.00
20.00,24.00,57.00,1721.00
42.00,36.00,97.00,2969.00
57.00,44.00,41.00,2401.00
26.00,84.00,62.00,2982.00
82.00,25.00,99.00,3445.00
92.00,43.00,92.00,3810.00
72.00,95.00,42.00,3576.00
95.00,33.00,25.00,2539.00
100.00,56.00,82.00,4002.00
55.00,79.00,88.00,3798.00
23.00,52.00,46.00,2086.00
76.00,77.00,98.00,4268.00
80.00,40.00,34.00,2578.00
94.00,90.00,54.00,4042.00
61.00,84.00,45.00,3253.00
54.00,77.00,24.00,2658.00
38.00,66.00,34.00,2374.00
52.00,32.00,24.00,1816.00
46.00,49.00,74.00,2876.00
86.00,86.00,64.00,4012.00
84.00,64.00,94.00,4094.00
79.00,88.00,63.00,3919.00
99.00,94.00,83.00,4687.00
51.00,49.00,89.00,3211.00
58.00,48.00,63.00,2863.00
66.00,43.00,48.00,2646.00
24.00,99.00,47.00,2965.00
20.00,62.00,51.00,2303.00
46.00,81.00,79.00,3537.00
41.00,43.00,70.00,2620.00
70.00,38.00,61.00,2841.00
73.00,67.00,96.00,4006.00
74.00,45.00,34.00,2572.00
97.00,85.00,46.00,3864.00
96.00,25.00,63.00,3057.00
49.00,40.00,65.00,2609.00
58.00,98.00,33.00,3253.00
53.00,24.00,63.00,2351.00
77.00,95.00,56.00,3894.00
56.00,57.00,41.00,2619.00
36.00,49.00,55.00,2393.00
58.00,64.00,78.00,3406.00
31.00,94.00,53.00,3089.00
45.00,28.00,32.00,1768.00
61.00,43.00,69.00,2923.00
56.00,40.00,32.00,2160.00
90.00,69.00,68.00,3838.00
77.00,23.00,95.00,3261.00
33.00,54.00,95.00,3115.00
62.00,53.00,78.00,3272.00
28.00,54.00,39.00,2083.00
76.00,74.00,47.00,3347.00
93.00,33.00,30.00,2592.00
66.00,26.00,81.00,2901.00
94.00,25.00,64.00,3042.00
76.00,49.00,32.00,2642.00
31.00,45.00,32.00,1850.00
99.00,23.00,20.00,2338.00
37.00,40.00,99.00,2995.00
41.00,29.00,73.00,2419.00
33.00,72.00,72.00,3048.00
57.00,24.00,39.00,2007.00
42.00,49.00,31.00,2081.00
84.00,56.00,40.00,3032.00
67.00,55.00,25.00,2487.00
48.00,36.00,28.00,1892.00
50.00,33.00,38.00,2040.00
87.00,39.00,25.00,2519.00
94.00,42.00,46.00,3042.00
29.00,92.00,38.00,2766.00
90.00,22.00,73.00,3077.00
20.00,79.00,35.00,2337.00
57.00,26.00,31.00,1907.00
42.00,62.00,43.00,2519.00
75.00,31.00,87.00,3237.00
54.00,84.00,61.00,3413.00
97.00,20.00,84.00,3340.00
95.00,80.00,80.00,4320.00
37.00,36.00,53.00,2141.00
66.00,87.00,52.00,3506.00
76.00,92.00,28.00,3348.00
57.00,76.00,55.00,3215.00
58.00,71.00,29.00,2699.00
61.00,43.00,39.00,2413.00
67.00,44.00,95.00,3479.00
97.00,67.00,81.00,4135.00
79.00,83.00,84.00,4186.00
73.00,59.00,48.00,3046.00
60.00,54.00,95.00,3547.00
37.00,33.00,32.00,1730.00
90.00,55.00,69.00,3603.00
39.00,56.00,76.00,2924.00
30.00,25.00,49.00,1763.00
63.00,84.00,77.00,3829.00
22.00,98.00,57.00,3085.00
24.00,81.00,95.00,3457.00
75.00,23.00,68.00,2770.00
77.00,46.00,99.00,3743.00
94.00,89.00,60.00,4126.00
35.00,32.00,80.00,2496.00
66.00,23.00,50.00,2320.00
25.00,40.00,32.00,1664.00
75.00,55.00,51.00,3057.00
35.00,58.00,85.00,3049.00
27.00,44.00,78.00,2550.00
59.00,99.00,67.00,3865.00
55.00,69.00,77.00,3431.00
31.00,39.00,92.00,2762.00
91.00,87.00,93.00,4603.00
51.00,59.00,43.00,2609.00
96.00,22.00,51.00,2799.00
94.00,30.00,56.00,2996.00
73.00,60.00,60.00,3268.00
32.00,80.00,29.00,2445.00
93.00,54.00,56.00,3412.00
61.00,55.00,65.00,3071.00
69.00,39.00,43.00,2537.00
81.00,36.00,81.00,3321.00
37.00,60.00,100.00,3372.00
44.00,67.00,53.00,2811.00
28.00,30.00,95.00,2603.00
35.00,44.00,77.00,2661.00
63.00,39.00,79.00,3053.00
48.00,85.00,75.00,3573.00
88.00,33.00,61.00,3039.00
60.00,70.00,91.00,3767.00
65.00,83.00,56.00,3486.00
30.00,48.00,36.00,1956.00
22.00,45.00,83.00,2573.00
68.00,60.00,73.00,3409.00
49.00,44.00,79.00,2919.00
37.00,96.00,44.00,3068.00
45.00,95.00,48.00,3246.00
60.00,38.00,33.00,2205.00
38.00,30.00,80.00,2508.00
37.00,56.00,61.00,2637.00
28.00,42.00,33.00,1765.00
63.00,83.00,46.00,3284.00
79.00,74.00,82.00,3990.00
29.00,22.00,95.00,2475.00
36.00,90.00,85.00,3641.00
90.00,74.00,83.00,4183.00
48.00,29.00,44.00,2038.00
77.00,89.00,52.00,3718.00
97.00,62.00,25.00,3093.00
61.00,59.00,66.00,3160.00
26.00,41.00,56.00,2106.00
81.00,97.00,57.00,4011.00
63.00,26.00,30.00,1986.00
27.00,69.00,29.00,2167.00
43.00,93.00,73.00,3603.00
29.00,98.00,97.00,3877.00
56.00,76.00,37.00,2893.00
22.00,93.00,56.00,2978.00
72.00,25.00,34.00,2180.00
91.00,61.00,29.00,3047.00
74.00,43.00,78.00,3284.00
48.00,71.00,29.00,2539.00
82.00,92.00,26.00,3410.00
99.00,72.00,72.00,4104.00
52.00,48.00,60.00,2716.00
65.00,63.00,56.00,3126.00
38.00,60.00,62.00,2742.00
24.00,51.00,38.00,1948.00
99.00,88.00,95.00,4783.00
71.00,99.00,83.00,4329.00
31.00,88.00,22.00,2454.00
43.00,41.00,78.00,2752.00
27.00,88.00,81.00,3393.00
70.00,29.00,26.00,2084.00
60.00,24.00,71.00,2599.00
54.00,32.00,28.00,1916.00
47.00,67.00,36.00,2570.00
82.00,35.00,39.00,2605.00
43.00,39.00,56.00,2342.00
33.00,68.00,49.00,2585.00
37.00,63.00,62.00,2780.00
38.00,84.00,78.00,3446.00
23.00,58.00,59.00,2415.00
44.00,91.00,20.00,2682.00
98.00,78.00,28.00,3448.00
45.00,83.00,96.00,3846.00
31.00,85.00,82.00,3420.00
72.00,94.00,42.00,3558.00
41.00,37.00,54.00,2240.00
91.00,93.00,56.00,4082.00
23.00,24.00,70.00,1990.00
90.00,31.00,94.00,3596.00
35.00,51.00,41.00,2175.00
39.00,76.00,92.00,3556.00
90.00,91.00,35.00,3673.00
61.00,43.00,36.00,2362.00
71.00,82.00,20.00,2952.00
97.00,55.00,55.00,3477.00
52.00,86.00,42.00,3094.00
100.00,51.00,50.00,3368.00
67.00,83.00,20.00,2906.00
89.00,47.00,60.00,3290.00
63.00,33.00,63.00,2673.00
63.00,71.00,75.00,3561.00
29.00,56.00,24.00,1880.00
88.00,35.00,82.00,3432.00
77.00,86.00,72.00,4004.00
21.00,97.00,66.00,3204.00
99.00,66.00,99.00,4455.00
54.00,95.00,98.00,4240.00
44.00,26.00,77.00,2481.00
37.00,90.00,35.00,2807.00
39.00,86.00,72.00,3396.00
85.00,31.00,50.00,2768.00
80.00,31.00,68.00,2994.00
92.00,21.00,31.00,2377.00
76.00,62.00,66.00,3454.00
79.00,71.00,57.00,3511.00
86.00,40.00,38.00,2742.00
97.00,26.00,52.00,2904.00
89.00,69.00,61.00,3703.00
26.00,98.00,78.00,3506.00
48.00,33.00,44.00,2110.00
59.00,21.00,91.00,2869.00
26.00,71.00,82.00,3088.00
69.00,97.00,84.00,4278.00
38.00,46.00,96.00,3068.00
50.00,83.00,25.00,2719.00
60.00,84.00,52.00,3356.00
100.00,73.00,71.00,4121.00
89.00,37.00,81.00,3467.00
33.00,56.00,60.00,2556.00
84.00,26.00,94.00,3410.00
60.00,41.00,23.00,2089.00
69.00,45.00,39.00,2577.00
47.00,66.00,42.00,2654.00
31.00,66.00,45.00,2449.00
54.00,53.00,100.00,3518.00
24.00,72.00,60.00,2700.00
65.00,36.00,54.00,2606.00
36.00,45.00,31.00,1913.00
37.00,21.00,50.00,1820.00
49.00,56.00,40.00,2472.00
24.00,99.00,99.00,3849.00
64.00,73.00,37.00,2967.00
36.00,99.00,24.00,2766.00
98.00,26.00,92.00,3600.00
36.00,77.00,59.00,2965.00
39.00,27.00,39.00,1773.00
90.00,56.00,58.00,3434.00
26.00,60.00,21.00,1853.00
66.00,22.00,57.00,2421.00
66.00,68.00,59.00,3283.00
43.00,41.00,80.00,2786.00
21.00,60.00,21.00,1773.00
95.00,70.00,65.00,3885.00
45.00,91.00,21.00,2715.00
20.00,21.00,22.00,1072.00
35.00,44.00,28.00,1828.00
89.00,73.00,64.00,3826.00
48.00,82.00,77.00,3553.00
26.00,96.00,52.00,3028.00
83.00,62.00,67.00,3583.00
33.00,77.00,32.00,2458.00
84.00,82.00,87.00,4299.00
57.00,68.00,53.00,3037.00
79.00,47.00,22.00,2484.00
66.00,75.00,31.00,2933.00
77.00,20.00,55.00,2527.00
60.00,57.00,62.00,3040.00
77.00,46.00,39.00,2723.00
91.00,84.00,48.00,3784.00
55.00,65.00,74.00,3308.00
64.00,43.00,25.00,2223.00
32.00,33.00,20.00,1446.00
37.00,22.00,59.00,1991.00
20.00,22.00,25.00,1141.00
87.00,21.00,53.00,2671.00
42.00,97.00,88.00,3914.00
74.00,92.00,95.00,4455.00
75.00,55.00,84.00,3618.00
57.00,44.00,21.00,2061.00
92.00,81.00,27.00,3389.00
62.00,21.00,91.00,2917.00
96.00,41.00,75.00,3549.00
51.00,68.00,75.00,3315.00
66.00,72.00,84.00,3780.00
56.00,93.00,80.00,3930.00
21.00,68.00,38.00,2206.00
79.00,77.00,35.00,3245.00
73.00,43.00,59.00,2945.00
20.00,74.00,95.00,3267.00
27.00,72.00,95.00,3343.00
47.00,39.00,27.00,1913.00
38.00,36.00,26.00,1698.00
83.00,71.00,41.00,3303.00
34.00,91.00,73.00,3423.00
99.00,60.00,87.00,4143.00
21.00,80.00,36.00,2388.00
36.00,63.00,73.00,2951.00
70.00,75.00,74.00,3728.00
82.00,95.00,57.00,3991.00
88.00,88.00,71.00,4199.00
27.00,23.00,47.00,1645.00
28.00,52.00,63.00,2455.00
32.00,71.00,56.00,2742.00
91.00,55.00,66.00,3568.00
30.00,66.00,44.00,2416.00
37.00,27.00,50.00,1928.00
84.00,56.00,26.00,2794.00
100.00,80.00,31.00,3567.00
52.00,69.00,27.00,2533.00
31.00,92.00,40.00,2832.00
34.00,49.00,36.00,2038.00
65.00,89.00,25.00,3067.00
31.00,34.00,64.00,2196.00
87.00,86.00,70.00,4130.00
48.00,27.00,54.00,2172.00
81.00,75.00,81.00,4023.00
68.00,36.00,91.00,3283.00
52.00,59.00,29.00,2387.00
59.00,39.00,37.00,2275.00
33.00,20.00,94.00,2486.00
40.00,48.00,89.00,3017.00
93.00,43.00,39.00,2925.00
80.00,26.00,100.00,3448.00
89.00,39.00,77.00,3435.00
32.00,68.00,22.00,2110.00
85.00,84.00,46.00,3654.00
87.00,70.00,30.00,3162.00
44.00,77.00,60.00,3110.00
87.00,70.00,48.00,3468.00
25.00,76.00,22.00,2142.00
48.00,73.00,50.00,2932.00
32.00,35.00,39.00,1805.00
50.00,71.00,46.00,2860.00
92.00,32.00,45.00,2813.00
40.00,50.00,50.00,2390.00
95.00,27.00,27.00,2465.00
41.00,28.00,24.00,1568.00
30.00,68.00,29.00,2197.00
57.00,36.00,80.00,2920.00
83.00,63.00,25.00,2887.00
33.00,29.00,25.00,1475.00
95.00,53.00,66.00,3596.00
31.00,24.00,42.00,1642.00
86.00,50.00,74.00,3534.00
88.00,88.00,69.00,4165.00
28.00,58.00,84.00,2920.00
92.00,96.00,65.00,4305.00
67.00,31.00,65.00,2735.00
44.00,28.00,59.00,2211.00
57.00,65.00,88.00,3578.00
24.00,67.00,95.00,3205.00
61.00,100.00,98.00,4442.00
53.00,25.00,72.00,2522.00
50.00,42.00,58.00,2542.00
77.00,87.00,77.00,4107.00
95.00,63.00,69.00,3827.00
50.00,59.00,37.00,2491.00
99.00,70.00,44.00,3592.00
26.00,59.00,79.00,2821.00
22.00,23.00,81.00,2143.00
21.00,97.00,79.00,3425.00
84.00,33.00,76.00,3230.00
93.00,20.00,50.00,2698.00
70.00,20.00,73.00,2721.00
40.00,97.00,43.00,3117.00
82.00,61.00,70.00,3600.00
57.00,98.00,57.00,3645.00
25.00,75.00,37.00,2379.00
37.00,69.00,67.00,2973.00
70.00,84.00,45.00,3397.00
50.00,29.00,80.00,2682.00
60.00,26.00,36.00,2040.00
67.00,22.00,47.00,2267.00
84.00,31.00,100.00,3602.00
100.00,80.00,78.00,4366.00
74.00,47.00,55.00,2965.00
35.00,42.00,25.00,1741.00
40.00,33.00,82.00,2628.00
51.00,56.00,84.00,3252.00
35.00,84.00,52.00,2956.00
72.00,65.00,59.00,3325.00
61.00,94.00,30.00,3178.00
89.00,72.00,87.00,4199.00
47.00,64.00,76.00,3196.00
31.00,43.00,76.00,2562.00
21.00,36.00,89.00,2497.00
60.00,21.00,90.00,2868.00
66.00,91.00,61.00,3731.00
27.00,96.00,50.00,3010.00
71.00,78.00,28.00,3016.00
47.00,89.00,95.00,3969.00
44.00,54.00,50.00,2526.00
61.00,23.00,75.00,2665.00
90.00,66.00,49.00,3461.00
65.00,48.00,40.00,2584.00
67.00,77.00,41.00,3155.00
28.00,90.00,88.00,3564.00
28.00,73.00,66.00,2884.00
34.00,48.00,84.00,2836.00
38.00,57.00,84.00,3062.00
20.00,71.00,33.00,2159.00
38.00,34.00,74.00,2478.00
70.00,82.00,30.00,3106.00
64.00,46.00,22.00,2226.00
62.00,97.00,29.00,3231.00
71.00,61.00,46.00,3016.00
31.00,59.00,37.00,2187.00
90.00,65.00,61.00,3647.00
64.00,62.00,22.00,2514.00
64.00,39.00,80.00,3086.00
92.00,44.00,22.00,2638.00
98.00,81.00,22.00,3400.00
79.00,23.00,21.00,2035.00
68.00,86.00,58.00,3622.00
47.00,70.00,36.00,2624.00
90.00,43.00,92.00,3778.00
28.00,25.00,68.00,2054.00
42.00,36.00,50.00,2170.00
40.00,31.00,36.00,1810.00
41.00,86.00,28.00,2680.00
60.00,56.00,95.00,3583.00
77.00,73.00,43.00,3277.00
32.00,67.00,96.00,3350.00
36.00,99.00,69.00,3531.00
74.00,98.00,27.00,3407.00
50.00,27.00,87.00,2765.00
35.00,22.00,90.00,2486.00
73.00,27.00,33.00,2215.00
47.00,61.00,87.00,3329.00
49.00,24.00,20.00,1556.00
62.00,22.00,30.00,1898.00
20.00,78.00,74.00,2982.00
63.00,47.00,24.00,2262.00
72.00,45.00,99.00,3645.00
49.00,35.00,67.00,2553.00
57.00,25.00,71.00,2569.00
58.00,61.00,37.00,2655.00
44.00,66.00,42.00,2606.00
35.00,90.00,98.00,3846.00
22.00,88.00,78.00,3262.00
24.00,96.00,26.00,2554.00
95.00,45.00,97.00,3979.00
31.00,96.00,91.00,3771.00
91.00,31.00,86.00,3476.00
75.00,69.00,37.00,3071.00
78.00,44.00,97.00,3689.00
45.00,59.00,92.00,3346.00
57.00,76.00,94.00,3878.00
49.00,75.00,92.00,3698.00
56.00,34.00,26.00,1950.00
93.00,67.00,23.00,3085.00
27.00,28.00,38.00,1582.00
32.00,44.00,41.00,2001.00
42.00,37.00,52.00,2222.00
26.00,26.00,79.00,2227.00
88.00,64.00,50.00,3410.00
44.00,81.00,53.00,3063.00
97.00,58.00,46.00,3378.00
73.00,93.00,24.00,3250.00
35.00,66.00,24.00,2156.00
29.00,55.00,24.00,1862.00
21.00,89.00,31.00,2465.00
33.00,68.00,61.00,2789.00
68.00,66.00,91.00,3823.00
57.00,61.00,89.00,3523.00
73.00,25.00,57.00,2587.00
92.00,62.00,31.00,3115.00
55.00,25.00,51.00,2197.00
30.00,72.00,69.00,2949.00
50.00,70.00,62.00,3114.00
79.00,80.00,22.00,3078.00
98.00,52.00,51.00,3371.00
46.00,60.00,79.00,3159.00
55.00,23.00,48.00,2110.00
32.00,46.00,52.00,2224.00
61.00,82.00,51.00,3319.00
47.00,21.00,48.00,1946.00
46.00,62.00,77.00,3161.00
24.00,54.00,86.00,2818.00
61.00,96.00,60.00,3724.00
93.00,38.00,55.00,3107.00
73.00,47.00,61.00,3051.00
27.00,54.00,68.00,2560.00
77.00,63.00,41.00,3063.00
80.00,73.00,66.00,3716.00
33.00,67.00,37.00,2363.00
94.00,99.00,96.00,4918.00
29.00,87.00,38.00,2676.00
22.00,55.00,88.00,2838.00
30.00,72.00,31.00,2303.00
72.00,56.00,69.00,3333.00
70.00,90.00,45.00,3505.00
54.00,57.00,24.00,2298.00
58.00,82.00,54.00,3322.00
61.00,93.00,37.00,3279.00
71.00,73.00,81.00,3827.00
86.00,32.00,50.00,2802.00
67.00,43.00,39.00,2509.00
98.00,65.00,48.00,3554.00
68.00,90.00,69.00,3881.00
78.00,54.00,47.00,3019.00
92.00,61.00,25.00,2995.00
98.00,88.00,99.00,4835.00
36.00,69.00,53.00,2719.00
72.00,83.00,74.00,3904.00
77.00,65.00,57.00,3371.00
40.00,23.00,100.00,2754.00
42.00,83.00,51.00,3033.00
81.00,87.00,82.00,4256.00
39.00,70.00,54.00,2802.00
99.00,88.00,51.00,4035.00
20.00,33.00,49.00,1747.00
95.00,87.00,53.00,3987.00
45.00,42.00,47.00,2275.00
83.00,68.00,66.00,3674.00
81.00,73.00,90.00,4140.00
49.00,29.00,84.00,2734.00
52.00,98.00,36.00,3208.00
75.00,71.00,36.00,3090.00
87.00,50.00,71.00,3499.00
68.00,79.00,100.00,4210.00
25.00,64.00,85.00,2997.00
50.00,94.00,77.00,3801.00
45.00,52.00,21.00,2013.00
45.00,84.00,92.00,3796.00
43.00,44.00,53.00,2381.00
39.00,39.00,30.00,1836.00
48.00,95.00,78.00,3804.00
73.00,52.00,27.00,2563.00
60.00,24.00,30.00,1902.00
92.00,33.00,34.00,2644.00
69.00,40.00,33.00,2385.00
74.00,96.00,26.00,3354.00
34.00,20.00,65.00,2009.00
89.00,49.00,83.00,3717.00
80.00,30.00,30.00,2330.00
75.00,59.00,95.00,3877.00
50.00,99.00,82.00,3976.00
29.00,69.00,67.00,2845.00
80.00,92.00,90.00,4466.00
97.00,38.00,75.00,3511.00
96.00,92.00,33.00,3753.00
91.00,94.00,47.00,3947.00
98.00,53.00,23.00,2913.00
55.00,25.00,25.00,1755.00
74.00,59.00,56.00,3198.00
40.00,77.00,39.00,2689.00
91.00,90.00,24.00,3484.00
53.00,82.00,51.00,3191.00
65.00,41.00,81.00,3155.00
66.00,98.00,58.00,3806.00
38.00,20.00,49.00,1801.00
98.00,99.00,99.00,5033.00
30.00,50.00,94.00,2978.00
92.00,73.00,85.00,4231.00
67.00,84.00,66.00,3706.00
44.00,49.00,92.00,3150.00
24.00,88.00,55.00,2903.00
81.00,70.00,68.00,3712.00
46.00,94.00,92.00,3992.00
87.00,30.00,62.00,2986.00
88.00,70.00,26.00,3110.00
34.00,63.00,51.00,2545.00
43.00,66.00,92.00,3440.00
58.00,28.00,53.00,2333.00
61.00,45.00,55.00,2721.00
33.00,65.00,71.00,2905.00
49.00,86.00,45.00,3097.00
63.00,54.00,89.00,3493.00
39.00,45.00,85.00,2879.00
70.00,27.00,30.00,2116.00
78.00,98.00,92.00,4576.00
23.00,88.00,80.00,3312.00
38.00,79.00,87.00,3509.00
67.00,80.00,61.00,3549.00
83.00,51.00,81.00,3623.00
56.00,50.00,79.00,3139.00
57.00,61.00,84.00,3438.00
39.00,58.00,91.00,3215.00
93.00,98.00,79.00,4595.00
30.00,30.00,68.00,2176.00
66.00,94.00,48.00,3564.00
98.00,42.00,78.00,3650.00
40.00,21.00,79.00,2361.00
72.00,95.00,45.00,3627.00
74.00,89.00,27.00,3245.00
70.00,51.00,48.00,2854.00
56.00,66.00,56.00,3036.00
21.00,50.00,95.00,2851.00
24.00,69.00,20.00,1966.00
95.00,21.00,34.00,2476.00
55.00,75.00,85.00,3675.00
41.00,35.00,71.00,2493.00
23.00,45.00,33.00,1739.00
55.00,23.00,26.00,1736.00
79.00,39.00,63.00,3037.00
21.00,85.00,21.00,2223.00
60.00,67.00,69.00,3339.00
81.00,75.00,64.00,3734.00
67.00,25.00,40.00,2202.00
63.00,62.00,32.00,2668.00
29.00,86.00,38.00,2658.00
88.00,40.00,22.00,2502.00
23.00,74.00,100.00,3400.00
55.00,37.00,70.00,2736.00
40.00,91.00,83.00,3689.00
52.00,29.00,62.00,2408.00
27.00,100.00,44.00,2980.00
89.00,68.00,97.00,4297.00
49.00,51.00,98.00,3368.00
42.00,51.00,61.00,2627.00
98.00,97.00,83.00,4725.00
91.00,22.00,67.00,2991.00
78.00,36.00,76.00,3188.00
74.00,49.00,24.00,2474.00
41.00,63.00,30.00,2300.00
37.00,53.00,26.00,1988.00
45.00,34.00,71.00,2539.00
34.00,98.00,82.00,3702.00
82.00,31.00,94.00,3468.00
36.00,94.00,52.00,3152.00
85.00,70.00,59.00,3623.00
52.00,59.00,70.00,3084.00
